MMSI,BaseDateTi,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Cargo,Transceive
636018362,2021-11-23 01:05:43,40.68144,-74.03794,11.0,23.0,24,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:06:51,40.6846,-74.03619,11.0,22.0,24,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:08:02,40.68798,-74.03433000000003,10.9,22.0,24,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:09:12,40.6912,-74.03254,11.0,23.0,25,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:10:22,40.69446,-74.03056,10.9,23.0,19,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:11:32,40.69777,-74.02917,10.5,13.0,11,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:12:33,40.70068,-74.02835999999998,10.5,11.0,11,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:13:42,40.7039,-74.02757,10.4,10.0,11,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:14:52,40.70723,-74.02676,10.4,10.0,11,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:16:03,40.71063,-74.02595,10.3,10.0,11,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:17:12,40.71383,-74.02521,10.3,9.0,11,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:18:22,40.71717,-74.02444,10.3,10.0,12,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
636018362,2021-11-23 01:19:31,40.72041,-74.02368,10.3,10.0,12,JASMINE,IMO9514327,D5PJ3,70,0,10.1,70,A
