MMSI,BaseDateTi,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Cargo,Transceive
256624000,2021-11-26 12:46:25,40.62742,-74.05169000000002,7.2,344.1,346,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 12:47:26,40.62937,-74.05219,7.0,352.4,350,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 12:48:36,40.63159,-74.05266,6.8,348.9,353,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 12:49:45,40.63378,-74.05284,6.6,2.3,4,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 12:50:46,40.63555,-74.05259000000002,6.2,7.0,4,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 12:51:55,40.63743,-74.05232,5.6,5.1,8,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 12:53:06,40.63915,-74.05194,5.1,13.4,10,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 12:54:15,40.64071,-74.05152,4.6,11.5,10,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 12:55:26,40.64214000000001,-74.05115,4.2,11.2,10,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 12:56:36,40.64343,-74.05081,3.8,12.1,10,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 12:57:45,40.64459,-74.05046,3.5,12.5,9,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 12:58:55,40.64564,-74.05017,3.2,11.8,9,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 13:00:06,40.64663,-74.0499,3.0,14.5,10,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 13:01:16,40.64752,-74.04963000000002,2.7,15.6,10,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 13:02:26,40.64827,-74.04926999999998,2.1,19.3,7,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 13:03:35,40.64879000000001,-74.04904,1.5,18.5,6,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 13:04:45,40.64917,-74.04893,0.8,10.4,8,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 13:05:56,40.64931,-74.04890999999998,0.1,6.2,15,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 13:07:05,40.64929,-74.04889,0.4,191.6,18,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:09:37,40.64894,-74.04884,0.4,155.1,18,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:12:38,40.64879000000001,-74.04861,0.2,92.1,13,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:15:37,40.64887,-74.04834,0.2,62.3,6,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:18:35,40.64896,-74.04808,0.2,68.7,359,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:21:36,40.64902,-74.04784000000002,0.1,82.4,349,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:24:39,40.64899000000001,-74.04764,0.1,89.8,337,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:27:35,40.64904,-74.04745,0.1,89.8,327,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:30:35,40.64916,-74.04738,0.2,31.1,321,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:33:37,40.64927,-74.04726,0.0,37.7,315,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:36:39,40.64931,-74.04720999999998,0.1,37.7,312,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:39:37,40.6493,-74.04706999999998,0.1,37.7,311,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:42:40,40.64944000000001,-74.04697,0.1,37.7,308,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:45:37,40.64949,-74.04683,0.1,37.7,307,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:48:38,40.64957,-74.04673000000003,0.1,37.7,305,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:51:38,40.64968,-74.04652,0.2,39.0,302,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:54:35,40.64988,-74.04642,0.2,19.8,297,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 13:57:37,40.65011,-74.04635,0.3,6.9,288,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:03:38,40.65052,-74.04625,0.2,1.6,274,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:06:36,40.65069,-74.04626999999998,0.2,349.4,268,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:09:40,40.65085,-74.04639,0.2,323.9,261,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:12:37,40.65102,-74.04646,0.1,322.6,257,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:15:38,40.65109,-74.04642,0.1,322.6,252,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:18:36,40.65117,-74.04645,0.0,322.6,249,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:21:37,40.65115,-74.04656,0.0,322.6,246,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:24:40,40.65114000000001,-74.04656,0.0,322.6,244,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:27:38,40.65123,-74.04649,0.0,322.6,245,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:30:39,40.6512,-74.04639,0.0,322.6,246,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:33:39,40.65119,-74.04645,0.0,322.6,247,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:36:40,40.65117,-74.04645,0.0,322.6,247,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:39:36,40.65126,-74.0464,0.1,322.6,244,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:42:39,40.65135,-74.04639,0.0,322.6,242,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:45:36,40.65141,-74.04635999999998,0.0,322.6,240,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:48:38,40.65152,-74.04635999999998,0.0,322.6,237,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:51:36,40.6515,-74.04638,0.0,322.6,232,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:54:36,40.65149,-74.04632,0.1,322.6,230,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 14:57:36,40.65143,-74.04608,0.2,92.4,234,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:00:35,40.6514,-74.04584,0.1,91.1,239,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:03:40,40.65133,-74.04581999999998,0.0,91.1,243,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:06:36,40.65133,-74.04585,0.0,91.1,241,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:09:40,40.65135,-74.04590999999998,0.0,91.1,240,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:12:36,40.65133,-74.04588000000003,0.0,91.1,241,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:15:42,40.65127,-74.04583000000002,0.0,91.1,244,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:18:39,40.65122,-74.04578000000002,0.0,91.1,245,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:21:43,40.65119,-74.04575,0.0,91.1,250,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:24:39,40.65133,-74.04576999999998,0.2,328.3,250,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:27:42,40.65145,-74.04590999999998,0.1,318.7,238,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:30:40,40.65152,-74.04599,0.1,318.7,236,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:33:36,40.65153,-74.04603,0.0,318.7,231,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:36:42,40.65146,-74.04597,0.0,318.7,234,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:39:36,40.65136,-74.04593,0.1,171.5,237,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:42:36,40.65128,-74.0459,0.0,171.5,240,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:45:39,40.65129,-74.04585,0.0,171.5,240,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:48:35,40.65125,-74.04578000000002,0.0,171.5,244,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:51:40,40.65119,-74.04581,0.0,171.5,245,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:54:36,40.65113,-74.04576,0.2,176.7,245,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 15:57:42,40.6509,-74.04574000000002,0.3,171.1,251,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:00:40,40.65069,-74.04571,0.0,165.1,258,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:03:36,40.65076,-74.04563,0.0,20.9,260,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:06:36,40.65077,-74.04556,0.1,20.9,261,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:09:36,40.65054,-74.04564,0.1,197.6,264,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:12:36,40.65042,-74.04558,0.1,197.6,267,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:15:36,40.65041,-74.04555,0.0,197.6,274,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:18:36,40.65042,-74.04562,0.2,214.1,267,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:21:36,40.65022,-74.04569000000002,0.2,179.0,271,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:24:36,40.65004,-74.04571,0.1,168.3,281,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:27:40,40.65002,-74.04562,0.0,168.3,284,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:30:36,40.65007,-74.04565,0.0,168.3,283,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:33:39,40.65011,-74.04558,0.0,168.3,281,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:36:38,40.65014,-74.04564,0.0,168.3,279,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:39:41,40.65011,-74.04567,0.0,168.3,281,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:42:36,40.65017,-74.04561,0.0,168.3,281,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:45:40,40.65028,-74.04557,0.1,21.1,277,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:48:38,40.6504,-74.04558,0.1,21.1,272,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:51:36,40.65052,-74.04557,0.1,21.1,267,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:54:36,40.65061,-74.04567,0.0,21.1,260,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 16:57:36,40.65049000000001,-74.04569000000002,0.1,21.1,261,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:00:40,40.65035,-74.04566,0.1,173.8,269,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:03:41,40.65022,-74.04564,0.0,173.8,277,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:06:36,40.65026,-74.04561,0.0,173.8,279,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:09:39,40.6503,-74.04562,0.0,173.8,276,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:12:36,40.65035,-74.0456,0.1,173.8,273,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:15:36,40.65037,-74.04565,0.0,173.8,271,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:18:39,40.6505,-74.04564,0.0,173.8,266,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:21:38,40.65046,-74.04564,0.0,173.8,272,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:24:38,40.65051,-74.04561,0.0,173.8,266,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:27:38,40.65053,-74.04555,0.0,173.8,269,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:30:41,40.65049000000001,-74.04556,0.0,173.8,268,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:33:41,40.65043,-74.04557,0.1,206.0,270,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:36:36,40.65034,-74.04562,0.0,206.0,271,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:39:36,40.65028,-74.04564,0.0,206.0,276,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:42:40,40.65019,-74.04561,0.2,218.9,277,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:45:36,40.65006,-74.04568,0.1,214.0,283,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:48:39,40.65002,-74.04567,0.0,214.0,285,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:51:36,40.64998,-74.04565,0.1,214.0,286,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:54:36,40.64997,-74.04564,0.0,214.0,288,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 17:57:38,40.64999,-74.04562,0.0,214.0,290,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 18:00:38,40.64999,-74.04564,0.0,214.0,290,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 18:03:37,40.65007,-74.04563,0.1,214.0,288,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 18:06:36,40.65016,-74.04562,0.0,214.0,283,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 18:09:36,40.6502,-74.04557,0.1,214.0,279,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 18:12:36,40.6502,-74.04576999999998,0.5,281.6,280,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 18:15:39,40.65025,-74.04642,0.5,281.2,283,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 18:18:36,40.6504,-74.04681,0.3,298.0,277,TIZIANA,IMO9744764,9HA3965,70,1,,70,A
256624000,2021-11-26 18:19:40,40.65046,-74.04711999999998,1.0,277.7,273,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:20:50,40.6505,-74.0479,2.3,271.8,266,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:22:00,40.65039,-74.04914000000002,3.5,259.2,259,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:23:10,40.65006,-74.05115,5.4,256.0,250,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:24:20,40.64931,-74.05360999999998,6.7,241.4,230,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:25:21,40.64795,-74.05566,7.6,221.1,207,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:26:24,40.64589,-74.05702,8.2,196.1,179,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:27:30,40.64334,-74.05688,8.6,169.6,167,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:28:40,40.64047,-74.05599000000002,9.6,165.1,165,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:29:51,40.63721,-74.05481999999998,10.3,165.2,165,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:31:01,40.63389,-74.0537,10.8,165.6,165,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:32:10,40.63045,-74.05258,11.2,165.9,165,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:33:21,40.62671,-74.05136999999998,11.8,166.5,165,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:34:31,40.62285,-74.05017,12.3,166.6,165,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:35:40,40.61902,-74.04890999999998,12.7,166.2,165,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:36:51,40.61483,-74.04746,13.0,166.0,165,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:38:01,40.61069000000001,-74.04609,13.2,164.5,164,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:39:10,40.6066,-74.04458000000002,13.4,164.1,164,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:40:21,40.60247,-74.04292,13.4,162.5,163,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:41:30,40.59828,-74.04129,13.3,163.2,163,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:42:41,40.59407,-74.03963,13.2,163.1,163,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:43:51,40.59009,-74.03803,13.1,163.0,163,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:45:01,40.58602,-74.03643000000002,13.1,163.0,163,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:46:10,40.58196,-74.03479,13.0,166.0,167,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:47:21,40.57773,-74.03354,13.1,167.4,167,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
256624000,2021-11-26 18:48:30,40.57369,-74.03239,13.0,170.8,172,TIZIANA,IMO9744764,9HA3965,70,0,,70,A
