Label,SOG,LON,LAT,length,angle_COG,time_difference,velocity(m/s),count,N1_Area,V_Area
0,4.3,103.75828,1.26872,45.2028525,1,20,2.260142625,1,0.000376875,783.3623047
0,4.3,103.75813,1.26885,43.42512672,0,20,2.171256336,1,0.000385079,731.0849609
0,4.3,103.75798,1.26897,47.8762083,0,20,2.393810415,1,0.000344572,833.7138672
0,4.3,103.75778,1.2691,48.5880249,-1,21,2.313715471,1,0.000274632,527.2158203
0,4.2,103.75763,1.26923,88.11366366,0,40,2.202841591,1,0.000579209,1170.316406
0,4.2,103.75715,1.26958,85.71497603,0,39,2.197819898,1,0.000670376,1285.207031
0,4.2,103.75702,1.2697,45.26449618,0,20,2.263224809,1,0.00047676,997.7900391
0,4.2,103.75683,1.26983,49.2317904,0,21,2.344370971,2,0.000298321,758.5683594
0,4.2,103.75667,1.26997,42.76466411,1,20,2.138233205,1,0.00025043,556.1293945
0,4.2,103.75653,1.27007,39.80773422,0,19,2.095143906,1,0.000431125,759.109375
0,4.2,103.75638,1.27018,43.49244255,0,20,2.174622127,1,0.000378413,906.0996094
0,4.2,103.75623,1.27032,44.8807599,2,20,2.244037995,1,0.00040278,938.1240234
0,4.2,103.75608,1.27045,44.13692893,0,20,2.206846447,1,0.000404666,789.6152344
0,4.2,103.75593,1.27058,63.80160212,1,31,2.058116197,1,0.000578124,1261.438477
0,4.1,103.75565,1.27083,63.08978214,-2,29,2.175509729,1,0.000620921,1349.15918
0,4.1,103.7555,1.27095,44.49101005,-1,20,2.224550502,1,0.000358987,903.5869141
0,4.1,103.75533,1.27107,41.36887044,0,20,2.068443522,1,0.000233693,547.171875
0,4.1,103.7552,1.27117,44.28452444,-1,20,2.214226222,1,0.000196037,418.8579102
0,4.1,103.75502,1.27132,49.84307686,1,21,2.37347985,1,0.000232058,496.6152344
0,4.2,103.75485,1.27145,42.02755985,-1,19,2.211976834,1,0.000251763,469.8066406
0,4.2,103.75472,1.27155,42.02755852,0,20,2.101377926,1,0.000244071,476.8056641
0,4.2,103.75455,1.27168,46.92741716,0,21,2.234638912,1,0.000163774,421.421875
0,4.3,103.75438,1.2718,44.49100079,-1,19,2.34163162,1,0.000230945,494.5478516
0,4.4,103.75423,1.27192,46.04192154,0,20,2.302096077,1,0.000109894,223.2963867
0,4.5,103.75405,1.27205,48.73631847,-1,21,2.32077707,1,0.000250553,408.5712891
0,4.5,103.75387,1.27217,44.7311727,0,19,2.354272247,1,0.000106063,276.7109375
0,4.6,103.75372,1.27228,47.82178578,0,20,2.391089289,1,0.000112109,194.5693359
0,4.7,103.75352,1.27242,49.65299226,-1,21,2.364428203,1,0.000129214,320.6894531
0,4.7,103.75335,1.27253,51.50234191,0,21,2.452492472,1,0.000219849,648.2558594
0,4.8,103.75313,1.27267,81.43223524,0,30,2.714407841,1,0.000140413,427.0200195
0,5,103.75273,1.27292,74.02776759,-1,28,2.643848842,1,0.000318421,691.4189453
0,5,103.75257,1.27303,53.05127035,-1,20,2.652563517,1,0.000106448,432.6035156
0,5.1,103.75233,1.27318,58.35419819,0,21,2.778771342,1,0.000167117,303.550293
0,5.2,103.75212,1.2733,57.23397288,-1,20,2.861698644,1,0.0000592,106.2563477
0,5.2,103.75188,1.27343,83.16116294,-1,30,2.772038765,1,0.0000812,221.8125
0,5.3,103.75147,1.27367,77.67567588,-2,29,2.678471582,1,0.000308576,600.7216797
0,5.4,103.75127,1.27377,143.1891263,-1,50,2.863782525,1,0.0000772,157.9179688
0,5.6,103.75032,1.27425,143.1891218,0,51,2.807629839,1,0.000245097,272.2070313
0,5.6,103.75012,1.27435,55.20352641,0,19,2.905448759,1,0.000235398,564.2783203
0,5.6,103.74988,1.27448,62.75722014,2,20,3.137861007,1,0.0000977,176.5600586
0,5.6,103.74963,1.27463,59.55434863,2,21,2.835921363,1,0.0000505,112.3105469
0,5.6,103.74943,1.27477,56.49333829,2,20,2.824666914,1,0.000262735,474.7197266
0,5.5,103.74922,1.27493,87.71800307,2,30,2.923933436,1,0.000123676,442.1328125
0,5.4,103.74882,1.27527,83.5724199,5,29,2.881807583,1,0.000157108,393.2783203
0,5.3,103.74865,1.27542,55.12229971,3,20,2.756114986,1,0.0000608,219.0380859
0,5.2,103.74847,1.27562,55.96733503,3,21,2.665111192,1,0.000294218,556.4101563
0,5.2,103.74832,1.2758,132.1680568,2,50,2.643361136,1,0.000202699,627.5693359
0,4.9,103.74777,1.27658,132.0500857,9,50,2.641001714,1,0.000086,179.1303711
0,4.9,103.74765,1.27678,76.74134865,3,31,2.475527376,1,0.0000842,177.4042969
0,4.8,103.74747,1.2772,127.1105664,7,50,2.542211328,1,0.000169332,450.7480469
0,4.8,103.74725,1.27785,101.9731597,6,39,2.614696403,1,0.00010251,327.4228516
0,4.8,103.74718,1.27807,78.01452229,2,31,2.516597493,1,0.000274514,512.3066406
0,4.8,103.74708,1.27853,125.4703916,3,50,2.509407832,1,0.000129653,281.1064453
0,4.7,103.74698,1.27918,173.2576129,4,69,2.510979897,1,0.000338648,760.4746094
0,4.7,103.74695,1.28008,193.6999665,8,80,2.421249582,1,0.000338879,828.2744141
0,4.6,103.747,1.28092,116.0566368,9,50,2.321132736,1,0.000142047,285.7734375
0,4.5,103.74703,1.28112,49.22016548,2,20,2.461008274,1,0.000238035,557.3984375
0,4.5,103.7471,1.28135,142.1682384,2,60,2.369470639,1,0.000110139,231.4057617
0,4.4,103.74747,1.28232,207.7280128,12,90,2.308089031,1,0.000237353,563.6240234
0,4.5,103.7479,1.28303,117.2784468,9,50,2.345568935,1,0.000155826,319.3271484
0,4.5,103.74802,1.28322,168.0681875,1,70,2.400974107,1,0.000241507,503.1630859
0,4.7,103.74883,1.28422,166.6670655,9,70,2.380958079,1,0.00017249,360.2177734
0,4.7,103.74898,1.28437,23.58504342,2,10,2.358504342,2,0.000219253,415.4863281
0,4.7,103.7493,1.28465,74.00371604,2,30,2.466790535,1,0.000081,173.6982422
0,4.7,103.74947,1.28482,98.61826718,2,41,2.40532359,1,0.000119369,239.3486328
0,4.7,103.74997,1.28523,145.3419649,1,60,2.422366081,1,0.0000922,193.7763672
0,4.6,103.75048,1.28565,96.58768875,2,40,2.414692219,1,0.000146596,338.9541016
0,4.6,103.75065,1.28577,113.4882051,1,49,2.316085818,1,0.000191282,512.4042969
0,4.5,103.75132,1.28623,120.288573,4,50,2.40577146,1,0.0000885,289.8339844
0,4.5,103.75155,1.28637,120.4224064,2,51,2.361223654,1,0.000222124,479.9414063
0,4.4,103.75228,1.28673,110.9262917,6,49,2.263801871,1,0.000143366,243.1103516
0,4.4,103.75245,1.2868,47.30438231,1,20,2.365219115,1,0.00012101,229.2392578
0,4.4,103.75267,1.2869,69.19859466,0,31,2.232212731,1,0.0000651,176.5449219
0,4.4,103.75302,1.28705,67.31518953,2,30,2.243839651,1,0.000254197,530.4658203
0,4.4,103.75323,1.28713,47.49270077,1,20,2.374635038,1,0.000169331,293.0048828
0,4.3,103.75342,1.2872,67.15846164,0,30,2.238615388,1,0.0000407,105.546875
0,4.3,103.7538,1.28733,130.6584747,3,60,2.177641245,1,0.000120087,260.1376953
0,4.1,103.75455,1.28752,128.6179655,6,60,2.143632758,1,0.000115185,231.1425781
0,4.1,103.75493,1.28757,63.75864866,5,30,2.125288289,1,0.0000838,176.6855469
0,4.1,103.75512,1.28758,38.93764662,2,19,2.049349822,1,0.0000795,183.6708984
0,4,103.75528,1.28758,103.4140547,2,50,2.068281094,1,0.0000368,108.8920898
0,4,103.75605,1.2876,104.5257231,3,51,2.049523982,1,0.0000568,127.2451172
0,4,103.75622,1.2876,100.4225938,1,49,2.049440689,1,0.000120087,224.3066406
0,4,103.75695,1.28753,104.006459,6,50,2.08012918,1,0.000171977,345.6630859
0,3.9,103.75715,1.2875,42.76841544,2,21,2.036591211,1,0.000125676,286.4863281
0,3.9,103.75733,1.28747,98.78379298,1,49,2.015995775,1,0.0000955,190.9047852
0,3.7,103.75802,1.28732,134.0821397,4,69,1.943219416,1,0.0000916,189.7226563
0,3.6,103.7585,1.28718,73.1620015,2,40,1.829050038,1,0.000119984,308.7890625
0,3.5,103.75865,1.28713,73.48361529,0,41,1.7922833,1,0.000209906,450.4394531
0,3.4,103.75913,1.28698,126.2160291,2,72,1.753000404,1,0.000290269,644.0078125
0,3.3,103.75973,1.28678,84.76211727,2,49,1.729839128,1,0.000102228,305.9384766
0,3.2,103.75985,1.28673,32.02970629,0,19,1.685774015,1,0.0000687,139.5439453
0,3.2,103.76,1.28668,33.06173121,1,21,1.574368153,1,0.00010514,300.3916016
0,3.2,103.76013,1.28663,32.01087765,0,19,1.684783034,1,0.0000581,121.3759766
0,3.2,103.76027,1.28658,32.01087818,0,19,1.684783062,1,0.000100089,225.3417969
0,3.1,103.7604,1.28653,33.44444653,1,22,1.520202115,1,0.0000973,185.9223633
0,3.1,103.76055,1.28647,33.44444712,0,20,1.672222356,1,0.000111809,292.1015625
0,3.1,103.76068,1.28642,48.3316372,1,29,1.666608179,1,0.000116784,206.0830078
0,3,103.76095,1.2863,46.59816751,0,30,1.55327225,1,0.000127368,288.7998047
0,3,103.76107,1.28627,30.16531819,1,19,1.587648326,1,0.0000832,185.6943359
0,3,103.7612,1.2862,47.24351124,0,30,1.574783708,1,0.0000516,134.8525391
0,2.9,103.76145,1.28608,48.78917321,1,32,1.524661663,1,0.000092,198.1914063
0,2.9,103.7616,1.28602,32.41242748,1,21,1.543448928,1,0.0000975,200.3359375
0,2.9,103.76172,1.28597,26.88170414,0,18,1.493428008,1,0.0000984,269.7226563
0,2.9,103.76182,1.28592,28.84399502,1,20,1.442199751,1,0.000162209,299.8173828
0,2.9,103.76195,1.28585,30.86676807,0,20,1.543338404,1,0.000193451,341.9887695
0,2.8,103.76207,1.2858,28.94768554,1,19,1.523562397,1,0.000182305,335.7519531
0,2.8,103.76218,1.28573,54.26974127,0,40,1.356743532,1,0.000157723,412.4365234
0,2.6,103.7625,1.28557,55.21908675,2,41,1.346806994,1,0.000101261,246.1005859
0,2.6,103.76262,1.2855,51.8618599,1,42,1.234806188,1,0.00013106,294.6293945
0,2.4,103.7629,1.28533,58.92833172,3,49,1.202619015,1,0.000198948,482.1035156
0,2.2,103.76307,1.28522,44.74666907,2,39,1.147350489,1,0.000161086,364.4067383
0,2.1,103.76323,1.2851,33.24175716,3,30,1.108058572,1,0.0000977,338.8251953
0,2,103.7633,1.28503,22.12405499,1,21,1.053526428,1,0.0000585,122.4482422
0,1.9,103.76338,1.28497,18.23656069,1,20,0.911828034,1,0.0000348,105.2011719
0,1.8,103.76343,1.28493,14.98053783,0,18,0.832252102,1,0.000129726,226.5869141
0,1.7,103.76348,1.28488,17.42543704,0,21,0.829782716,1,0.000130034,216.7675781
0,1.6,103.76355,1.28483,22.14244544,1,30,0.738081515,1,0.0000981,246.3671875
0,1.4,103.76363,1.28475,19.06121288,1,31,0.614877835,1,0.0000827,161.7573242
0,1.3,103.76368,1.28472,12.77186869,3,20,0.638593434,1,0.0000548,120.784668
0,1.2,103.76372,1.28468,16.77871225,2,28,0.599239723,1,0.0000911,135.6787109
0,1,103.76377,1.2846,15.20637626,8,31,0.490528266,1,0.000026,70.76708984
0,0.9,103.7638,1.28457,7.861680709,3,20,0.393084035,1,0.0000223,45.79638672
0,0.8,103.76382,1.28455,8.814468505,3,21,0.419736595,1,0.0000381,84.88476563
0,0.8,103.76383,1.2845,7.893694746,4,20,0.394684737,1,0.0000319,62.33056641
0,0.8,103.76383,1.28448,6.232778683,3,19,0.328040983,1,0.00000615,16.18164063
0,0.8,103.76385,1.28445,7.344727949,5,20,0.367236397,1,0.0000528,83.58886719
0,0.8,103.76385,1.28442,8.308386235,2,20,0.415419312,1,0.000008,36.89892578
0,0.8,103.76387,1.28438,8.308386235,4,20,0.415419312,1,0.0000218,62.60498047
0,0.8,103.76387,1.28435,6.671695599,2,21,0.31769979,1,0.0000392,55.96679688
0,0.8,103.76387,1.28432,7.920464335,2,20,0.396023217,1,0.0000209,56.49121094
0,0.8,103.76388,1.28428,7.920464335,2,19,0.416866544,1,0.0000209,46.35742188
0,0.8,103.76388,1.28425,11.11949266,2,31,0.358693312,1,0.0000292,63.10498047
0,0.8,103.76388,1.28418,14.45534046,1,39,0.370649755,1,0.0000306,103.0478516
0,0.8,103.76388,1.28412,11.11949266,2,29,0.383430782,1,0.0000624,89.00244141
0,0.7,103.76388,1.28408,11.11949266,1,30,0.370649755,1,0.0000316,129.8037109
0,0.7,103.76388,1.28402,11.11949266,1,31,0.358693312,1,0.00021792,143.2783203
0,0.7,103.76388,1.28398,11.11949266,1,30,0.370649755,1,0.0000508,144.2749023
0,0.8,103.76388,1.28392,14.76665509,-11,40,0.369166377,1,0.0000732,224.8295898
0,0.8,103.7639,1.28385,17.26419266,-5,41,0.42107787,1,0.0000943,186.9545898
0,0.9,103.76392,1.28377,13.75384977,0,29,0.474270682,1,0.000114857,173.0517578
0,0.9,103.76393,1.28373,7.920464393,1,19,0.416866547,1,0.0000238,71.46972656
0,0.9,103.76393,1.2837,8.895594132,1,21,0.423599721,1,0.0000289,86.72753906
0,0.9,103.76393,1.28365,8.895594132,1,21,0.423599721,1,0.0000461,73.44482422
0,0.8,103.76393,1.28362,11.43080736,1,30,0.381026912,1,0.0000381,67.82666016
0,0.8,103.76395,1.28355,11.43080736,3,29,0.394165771,1,0.000046,106.2158203
0,0.8,103.76395,1.28352,8.308386586,0,19,0.437283505,1,0.0000326,60.56640625
0,0.8,103.76397,1.28348,10.53228512,1,21,0.501537387,1,0.000142258,179.3745117
0,0.8,103.76397,1.28343,8.895594132,0,21,0.423599721,1,0.0000571,148.2392578
0,0.8,103.76397,1.2834,6.671695599,1,19,0.351141874,1,0.0000452,112.2592773
0,0.9,103.76397,1.28337,9.005644113,0,20,0.450282206,1,0.0000568,176.0253906
0,0.9,103.76398,1.28332,10.11759338,0,20,0.505879669,1,0.0000833,171.2055664
0,0.9,103.76398,1.28328,10.0075434,1,20,0.50037717,1,0.000193328,182.7944336
0,0.9,103.76398,1.28323,8.895594132,0,21,0.423599721,1,0.0000468,134.8935547
0,0.9,103.76398,1.2832,9.323670757,-1,21,0.443984322,1,0.0000535,190.4145508
0,0.9,103.764,1.28315,9.323670757,0,19,0.490719514,1,0.0000111,49.91210938
0,0.9,103.764,1.28312,13.3433912,0,28,0.476549686,1,0.000101217,188.8066406
0,1,103.764,1.28303,15.56728973,0,31,0.502170636,1,0.0000975,238.1552734
0,1,103.764,1.28298,11.54756936,0,21,0.549884255,1,0.0000809,228.1635742
0,1,103.76402,1.28293,9.323670829,0,21,0.443984325,1,0.0000821,116.6738281
0,1,103.76402,1.2829,14.45534046,1,30,0.481844682,1,0.000105463,230.7490234
0,1,103.76402,1.2828,20.0150868,0,39,0.513207354,1,0.00014275,370.6923828
0,1,103.76402,1.28272,14.45534046,0,30,0.481844682,1,0.000107986,294.0820313
0,1,103.76402,1.28267,11.22954271,0,21,0.534740129,1,0.00022756,330.9833984
0,1,103.76403,1.28262,19.01318757,0,40,0.475329689,1,0.0000714,220.8203125
0,0.9,103.76403,1.2825,16.679239,2,39,0.427672795,1,0.0000548,166.503418
0,0.8,103.76403,1.28247,7.783644865,3,20,0.389182243,1,0.0000226,56.57958984
0,0.8,103.76403,1.28243,10.11759346,4,29,0.348882533,1,0.0000239,75.82617188
0,0.6,103.76402,1.28238,8.155692362,11,29,0.281230771,1,0.0000846,131.1933594
0,0.5,103.764,1.28237,5.630569613,8,21,0.268122363,1,0.0000158,41.375
0,0.5,103.76398,1.28235,5.368572177,5,20,0.268428609,1,0.0000111,41.04492188
0,0.5,103.76398,1.28233,13.3416091,3,69,0.193356654,1,0.000059,140.2548828
0,0.4,103.7639,1.28227,13.3416091,-7,71,0.187909987,1,0.0000279,104.9384766
0,0.4,103.7639,1.28225,4.447797066,-6,21,0.21179986,1,0.00000308,21.20947266
0,0.4,103.7639,1.28223,4.709794618,-2,19,0.247883927,1,0.00000446,13.40332031
0,0.4,103.76388,1.28222,4.709794618,-2,19,0.247883927,1,0.000370003,330.5273438
0,0.4,103.76388,1.2822,4.447797066,-1,21,0.21179986,1,0.00000406,67.97119141
0,0.4,103.76388,1.28218,3.335847799,-1,20,0.16679239,1,0.00000277,31.71337891
0,0.4,103.76388,1.28217,3.335847799,0,19,0.175570937,1,0.00000277,20.55273438
0,0.4,103.76388,1.28215,4.447797066,0,21,0.21179986,1,0.00000369,18.59863281
0,0.4,103.76388,1.28213,3.335569408,0,20,0.16677847,1,0.00000652,15.16113281
0,0.4,103.76387,1.28213,2.223620142,0,19,0.117032639,1,0.0000249,184.1142578
0,0.4,103.76387,1.28212,5.559746332,0,21,0.264749825,1,0.0000048,43.32324219
0,0.4,103.76387,1.28208,4.447797066,-1,20,0.222389853,2,0.0000118,44.70898438
0,0.4,103.76385,1.28203,8.47371956,2,40,0.211842989,1,0.0000111,34.28857422
0,0.4,103.76383,1.28202,4.709794773,6,31,0.151928864,1,0.0000201,248.1386719
0,0.3,103.76383,1.282,4.71016822,3,30,0.157005607,1,0.00000769,23.96630859
0,0.3,103.76382,1.28198,3.598218953,2,29,0.124076516,1,0.00000154,26.72021484
0,0.3,103.76382,1.28197,1.111949266,1,30,0.037064976,2,0.00000138,11.78515625
2,0.2,103.76382,1.28195,4.447240439,1,30,0.148241348,1,0.0000127,20.82421875
2,0.2,103.7638,1.28195,5.368015808,0,29,0.185103993,1,0.00000338,45.74414063
2,0.2,103.76382,1.28193,5.368015825,1,30,0.178933861,1,0.00000692,15.55419922
2,0.2,103.7638,1.28193,4.709238241,0,31,0.151910911,1,0.00000185,4.647949219
2,0.2,103.76378,1.28192,6.932580183,0,30,0.231086006,5,0.00000418,5.454589844
2,0.1,103.76382,1.28192,6.670025797,1,29,0.23000089,1,0.0000256,40.70605469
2,0.1,103.7638,1.28192,4.446683865,-2,30,0.148222796,1,0.00000369,7.4375
2,0.1,103.76377,1.28192,4.256344887,0,30,0.141878163,1,0.0000112,67.58886719
2,0.1,103.76375,1.2819,3.144673921,-8,21,0.149746377,4,0.00000519,29.74560547
2,0,103.76375,1.28188,4.447240501,0,19,0.23406529,3,0.00000677,15.98925781
2,0,103.76373,1.28188,4.446683936,0,20,0.222334197,2,0.00000234,5.577148438
2,0.1,103.76372,1.28188,1.111670982,-2,20,0.055583549,4,0.00000246,16.72802734
2,0.2,103.7637,1.28187,4.709238334,0,21,0.224249444,1,0.00000215,7.899902344
2,0.2,103.76372,1.28187,4.44724051,-9,21,0.211773358,1,0.0000016,4.182617188
2,0.2,103.76372,1.28185,2.223898533,-5,20,0.111194927,2,0.00000197,5.578125
2,0.2,103.76372,1.28183,2.223898533,-1,19,0.117047291,4,0.00000164,3.71875
2,0.1,103.76372,1.28182,1.111949266,-2,20,0.055597463,4,0.00000148,2.014160156
2,0.1,103.7637,1.28182,2.22334202,8,21,0.10587343,2,0.00000246,5.733398438
2,0,103.76363,1.28187,11.78710626,4,20,0.589355313,1,0.000109401,474.3701172
2,0,103.76365,1.28187,7.195881403,0,20,0.35979407,1,0.00000492,11.25585938
2,0,103.76367,1.28183,6.084210432,0,19,0.320221602,1,0.00000108,3.099121094
2,0.1,103.76368,1.28183,2.223620271,8,19,0.117032646,1,0.00000172,3.408203125
2,0.1,103.76368,1.28182,3.335847799,-1,21,0.158849895,1,0.00000176,3.795898438
2,0.1,103.76367,1.2818,4.256345001,0,19,0.224018158,1,0.00000229,5.345214844
2,0,103.76365,1.28182,5.368016002,2,21,0.25561981,1,0.00000343,7.591796875
2,0,103.76363,1.28182,3.335013029,0,21,0.158810144,1,0.00000359,6.506835938
2,0,103.76362,1.28182,8.230533986,0,312,0.026379917,1,0.00000431,25.31201172
0,5.8,103.7849,1.23283,467.4477916,0,160,2.921548698,1,0.000541213,1077.032227
0,5.4,103.78398,1.23472,626.4850743,0,230,2.723848149,1,0.000549399,1055.587891
0,4.9,103.78262,1.23798,700.2208489,9,270,2.593410551,1,0.000248587,641.1450195
0,4.7,103.78198,1.24067,425.6373954,-1,169,2.51856447,1,0.000465895,1009.750977
0,4.5,103.78162,1.24167,188.2976099,-6,81,2.324661851,1,0.000229881,492.4882813
0,4.3,103.78133,1.24223,597.1988849,-4,283,2.11024341,1,0.00038668,774.4658203
0,5,103.7781,1.2457,654.2039323,-16,278,2.353251555,1,0.000213953,473.2167969
0,4.9,103.77737,1.24658,209.2659578,4,59,3.54688064,1,0.000136107,391.668457
0,4.8,103.7769,1.24715,150.2093581,0,60,2.503489302,1,0.00047379,826.6606445
0,4.7,103.77652,1.24763,145.515274,0,60,2.425254567,1,0.000215462,389.2695313
0,4.6,103.77608,1.24817,145.5152638,0,60,2.425254397,1,0.000128969,300.0341797
0,4.4,103.7757,1.24865,335.7937583,1,148,2.268876745,1,0.000242125,453.4082031
0,4.2,103.77447,1.25072,526.3686082,18,242,2.175076894,1,0.000695178,1258.142578
0,3.9,103.77388,1.25297,316.6560511,8,151,2.097059941,1,0.000253098,719.0205078
0,3.7,103.77377,1.25348,114.5034168,2,60,1.90839028,1,0.000123238,285.5273438
0,3.6,103.77368,1.25398,505.392316,1,301,1.679044239,1,0.0000826,191.1020508
0,2.9,103.7726,1.25787,490.6975209,-18,300,1.635658403,1,0.0000722,228.6586914
0,2.8,103.77242,1.2582,182.1069787,-2,128,1.422710771,1,0.000516368,1155.523438
0,2.7,103.77172,1.25925,267.8277944,-7,178,1.50465053,1,0.0000523,184.5610352
0,3.2,103.77095,1.2601,240.7252901,-8,152,1.583719014,1,0.000247618,652.9853516
0,3.1,103.77023,1.26082,187.1252113,-1,120,1.559376761,1,0.000601259,1145.167969
0,3,103.76975,1.26128,149.40571,0,99,1.509148586,1,0.000655098,1510.982422
0,2.9,103.76928,1.26177,150.2798477,1,101,1.487919285,1,0.000183977,411.6791992
0,2.8,103.76883,1.26227,228.9130604,2,159,1.439704782,1,0.001063499,1961.951172
0,2.7,103.76787,1.26327,193.4310077,-1,139,1.391589983,1,0.000229879,390.5751953
0,2.6,103.76762,1.26352,79.4111975,0,60,1.323519958,1,0.000742237,1670.90332
0,2.6,103.76737,1.26378,80.26724583,-1,60,1.337787431,1,0.000314627,462.8613281
0,2.6,103.76713,1.26405,75.7609787,0,60,1.262682978,1,0.000208466,409.6635742
0,2.5,103.76693,1.2643,73.36570578,0,61,1.202716488,1,0.000262506,635.8007813
0,2.4,103.7667,1.26455,110.1145526,0,91,1.210050028,1,0.000308005,863.9921875
0,2.4,103.76625,1.26502,177.0520166,-2,151,1.172529911,1,0.000550854,1207.03418
0,2.2,103.76562,1.26572,241.5829929,2,211,1.144943094,1,0.000179494,583.0302734
0,2.2,103.76478,1.26662,288.7055629,1,250,1.154822252,1,0.000657412,1249.740234
0,2.8,103.76378,1.26755,285.3605727,-13,208,1.37192583,1,0.000748136,1966.850586
0,3.7,103.76277,1.2682,198.6815349,1,110,1.806195772,1,0.000774671,1481.277344
0,4,103.7623,1.26855,128.5315155,2,60,2.142191925,1,0.0000617,565.5239258
0,4.3,103.76185,1.2689,336.3299603,1,159,2.115282769,1,0.00070857,1574.708984
0,4.3,103.75993,1.27043,453.1812817,-3,210,2.158006103,1,0.000895622,1761.832031
0,4.4,103.75867,1.27145,247.4287642,4,109,2.269988662,1,0.000430345,1256.061035
0,4.3,103.7582,1.27183,354.8157399,1,171,2.074945847,1,0.000885777,1421.339844
0,3.8,103.75625,1.27353,473.2605337,2,240,1.97191889,1,0.000124599,267.8964844
0,3.5,103.75503,1.27467,353.8890688,2,200,1.769445344,1,0.000167055,527.1171875
0,2.7,103.75397,1.27575,258.2174127,3,180,1.434541181,1,0.000166379,548.6416016
0,2,103.75345,1.27637,121.7691402,5,109,1.117148075,1,0.00149473,3411.302246
0,2,103.75328,1.2766,61.40533918,2,60,1.02342232,1,0.001677424,3705.044922
0,1.6,103.75313,1.27682,95.24512726,2,131,0.72706204,1,0.001910082,5134.180664
0,1,103.75287,1.27735,107.5543,9,180,0.597523889,1,0.002429976,7218.402344
0,0.9,103.75273,1.2777,50.87956074,9,110,0.462541461,1,0.0000938,1442.635254
0,0.7,103.75272,1.27778,19.91576832,-2,60,0.331929472,1,0.002398253,2190.362305
0,0.8,103.75268,1.27787,34.16868655,-2,110,0.310624423,1,0.000156185,829.7226563
0,0.6,103.75262,1.27807,35.19335469,-3,181,0.194438424,1,0.00007,479.2382813
0,0.4,103.75258,1.27817,35.61346403,13,280,0.127190943,1,0.00026502,466.4931641
0,0.3,103.75272,1.27833,26.78249097,33,210,0.127535671,1,0.0000984,605.1865234
0,0.2,103.7527,1.27835,9.132500614,12,60,0.152208344,1,0.0000185,40.14111328
0,0.2,103.75272,1.2784,9.504029313,5,60,0.158400489,1,0.0000197,47.53710938
0,0.3,103.75273,1.27843,9.805556894,2,60,0.163425948,1,0.0000162,48.0234375
0,0.2,103.75277,1.27847,13.40822073,24,90,0.14898023,2,0.0000326,60.36474609
0,0.2,103.75282,1.27843,14.23773729,-21,90,0.158197081,1,0.001074507,2400.342773
0,0.2,103.7528,1.2785,7.861690038,-12,89,0.088333596,1,0.0000192,42.18164063
0,0,103.75282,1.27852,7.861689992,-5,60,0.131028167,1,0.0000219,40.82226563
0,0.2,103.75285,1.27855,7.861689974,-10,120,0.065514083,1,0.000008,39.90869141
0,0.1,103.75287,1.27853,12.10894821,-99,141,0.085879065,1,0.000751375,5816.603516
0,0.2,103.75283,1.2786,17.92854445,8,104,0.17238985,1,0.0000336,140.8554688
0,5.8,103.751,1.28617,185.8883767,0,58,3.204972012,1,0.0000693,177.3671875
0,6.3,103.75033,1.28567,217.2388683,0,69,3.148389396,1,0.000218022,386.6865234
0,6.6,103.74933,1.28517,242.8857054,-2,71,3.420925428,1,0.0000218,75.84570313
0,7,103.7485,1.2845,145.3207407,2,42,3.460017635,1,0.00018336,338.9643555
0,7.1,103.74833,1.28433,870.6027163,0,261,3.335642591,1,0.000288401,644.5292969
0,8.5,103.74717,1.27683,1116.482802,-83,310,3.601557425,1,0.0000459,149.6308594
0,9.5,103.74833,1.27467,406.4451727,-3,88,4.618695144,1,0.000287471,830.4614258
0,9.9,103.749,1.27367,293.3316918,-5,59,4.971723589,1,0.000628979,1303.621094
0,10.2,103.74983,1.2725,330.6212037,-3,60,5.510353395,1,0.000891783,2461.219727
0,10.5,103.75083,1.27133,501.2228341,-1,89,5.631717237,1,0.000675675,1495.666992
0,11.2,103.75267,1.269,802.5636329,0,140,5.732597378,1,0.000459942,776.7607422
0,11.3,103.7555,1.26583,708.3169966,-5,120,5.902641639,1,0.000808822,1810.19043
0,11.5,103.757,1.26433,1074.329873,0,180,5.968499293,1,0.001201764,3073.564453
0,11.6,103.7625,1.25917,1554.470558,-7,260,5.978732915,1,0.0000731,313.4179688
0,10.7,103.76767,1.25533,864.3676406,-7,150,5.762450937,1,0.000418103,860.1201172
0,10.5,103.76883,1.25467,215.5984854,0,41,5.258499644,1,0.001140092,2487.875
0,10.5,103.76933,1.25433,233.2849383,-3,41,5.689876543,1,0.000465913,1129.963379
0,10.1,103.77067,1.25367,414.6539343,-3,81,5.119184374,1,0.000408566,928.9189453
0,9.8,103.77267,1.25267,289.8611836,-3,60,4.831019727,1,0.000477789,966.0166016
0,9.9,103.773,1.2525,206.8324016,2,39,5.303394913,1,0.000572512,888.0253906
0,9.9,103.77433,1.25183,324.5657118,0,60,5.40942853,1,0.000646076,1530.291992
0,9.5,103.77567,1.25133,622.0060529,-3,151,4.119245384,1,0.000733714,1309.189453
0,9.2,103.77967,1.25017,688.5317235,-6,149,4.621018278,1,0.001342855,2735.249023
0,8.9,103.78167,1.24983,374.4489517,-7,59,6.346592402,1,0.000642508,1331.585449
0,8.6,103.783,1.24967,408.6320398,-1,91,4.490461976,1,0.000533967,1196.525391
